CO2,PIR_TRIGGER,LABEL
7.19E-01,4.55E-01,2.00E+00
7.46E-01,4.55E-01,2.00E+00
7.59E-01,0.00E+00,3.00E+00
7.82E-01,2.27E-01,1.00E+00
7.53E-01,0.00E+00,3.00E+00
7.45E-01,8.64E-01,4.00E+00
7.95E-01,4.09E-01,1.00E+00
8.07E-01,6.82E-01,4.00E+00
8.25E-01,3.64E-01,1.00E+00
8.27E-01,3.64E-01,1.00E+00
8.25E-01,3.64E-01,1.00E+00
8.25E-01,5.45E-01,4.00E+00
8.38E-01,7.27E-01,4.00E+00
8.33E-01,7.27E-01,4.00E+00
8.08E-01,1.36E-01,1.00E+00
8.14E-01,4.55E-02,3.00E+00
8.12E-01,1.36E-01,1.00E+00
8.21E-01,1.82E-01,1.00E+00
8.23E-01,0.00E+00,3.00E+00
8.11E-01,2.27E-01,1.00E+00
8.10E-01,9.09E-02,3.00E+00
8.14E-01,9.09E-02,3.00E+00
8.20E-01,4.55E-02,3.00E+00
8.17E-01,1.82E-01,1.00E+00
8.07E-01,3.64E-01,1.00E+00
7.55E-01,0.00E+00,3.00E+00
7.30E-01,0.00E+00,3.00E+00
7.01E-01,0.00E+00,3.00E+00
6.84E-01,0.00E+00,3.00E+00
6.70E-01,0.00E+00,3.00E+00
6.62E-01,0.00E+00,3.00E+00
6.55E-01,0.00E+00,3.00E+00
6.52E-01,0.00E+00,3.00E+00
6.48E-01,0.00E+00,3.00E+00
6.49E-01,0.00E+00,3.00E+00
6.38E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.38E-01,0.00E+00,3.00E+00
6.33E-01,0.00E+00,3.00E+00
6.35E-01,0.00E+00,3.00E+00
6.26E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.28E-01,0.00E+00,3.00E+00
6.13E-01,4.55E-02,2.00E+00
6.12E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.28E-01,0.00E+00,3.00E+00
6.32E-01,0.00E+00,3.00E+00
6.28E-01,0.00E+00,3.00E+00
6.29E-01,0.00E+00,3.00E+00
6.22E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.23E-01,9.09E-02,2.00E+00
6.26E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.23E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.10E-01,4.55E-02,2.00E+00
6.13E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.06E-01,4.55E-02,2.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.96E-01,4.55E-02,2.00E+00
5.96E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.05E-01,4.55E-02,2.00E+00
5.96E-01,4.55E-02,2.00E+00
5.99E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.93E-01,4.55E-02,2.00E+00
5.97E-01,4.55E-02,2.00E+00
5.96E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.84E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.92E-01,4.55E-02,2.00E+00
5.95E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
5.87E-01,4.55E-02,2.00E+00
6.02E-01,4.55E-02,2.00E+00
5.99E-01,4.55E-02,2.00E+00
6.10E-01,1.82E-01,2.00E+00
6.10E-01,0.00E+00,0.00E+00
6.16E-01,4.55E-02,2.00E+00
6.10E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.06E-01,4.55E-02,2.00E+00
6.08E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.92E-01,4.55E-02,2.00E+00
5.96E-01,9.09E-02,2.00E+00
5.95E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
5.89E-01,0.00E+00,0.00E+00
5.93E-01,4.55E-02,2.00E+00
5.99E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,9.09E-02,2.00E+00
5.99E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.87E-01,0.00E+00,0.00E+00
5.79E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.82E-01,0.00E+00,0.00E+00
5.77E-01,0.00E+00,0.00E+00
5.80E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.87E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.89E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.93E-01,4.55E-02,2.00E+00
5.86E-01,0.00E+00,0.00E+00
5.84E-01,0.00E+00,0.00E+00
5.83E-01,4.55E-02,2.00E+00
5.83E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.99E-01,4.55E-02,2.00E+00
5.96E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.87E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
5.99E-01,4.55E-02,2.00E+00
5.96E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.10E-01,4.55E-02,2.00E+00
6.05E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.00E-01,4.55E-02,2.00E+00
6.08E-01,4.55E-02,2.00E+00
6.05E-01,9.09E-02,2.00E+00
6.03E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.00E-01,4.55E-02,2.00E+00
6.00E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.09E-01,4.55E-02,2.00E+00
6.08E-01,0.00E+00,0.00E+00
6.15E-01,4.55E-02,2.00E+00
6.09E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.09E-01,9.09E-02,2.00E+00
6.12E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.05E-01,4.55E-02,2.00E+00
6.02E-01,4.55E-02,2.00E+00
6.03E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,4.55E-02,2.00E+00
6.10E-01,4.55E-02,2.00E+00
6.09E-01,0.00E+00,0.00E+00
6.05E-01,4.55E-02,2.00E+00
6.06E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.92E-01,4.55E-02,2.00E+00
5.95E-01,0.00E+00,0.00E+00
5.97E-01,4.55E-02,2.00E+00
6.00E-01,9.09E-02,2.00E+00
6.03E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.95E-01,9.09E-02,2.00E+00
6.00E-01,4.55E-02,2.00E+00
6.00E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.03E-01,9.09E-02,2.00E+00
6.06E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.13E-01,4.55E-02,2.00E+00
6.09E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.02E-01,4.55E-02,2.00E+00
6.06E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.03E-01,4.55E-02,2.00E+00
6.10E-01,9.09E-02,2.00E+00
6.03E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.06E-01,4.55E-02,2.00E+00
6.10E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.10E-01,4.55E-02,2.00E+00
6.12E-01,0.00E+00,0.00E+00
6.03E-01,4.55E-02,2.00E+00
6.03E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.28E-01,0.00E+00,3.00E+00
6.25E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.28E-01,0.00E+00,3.00E+00
6.25E-01,0.00E+00,0.00E+00
6.23E-01,0.00E+00,0.00E+00
6.23E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.23E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.31E-01,0.00E+00,3.00E+00
6.25E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.29E-01,0.00E+00,3.00E+00
6.29E-01,0.00E+00,3.00E+00
6.28E-01,0.00E+00,3.00E+00
6.28E-01,0.00E+00,3.00E+00
6.31E-01,0.00E+00,3.00E+00
6.35E-01,0.00E+00,3.00E+00
6.38E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.38E-01,0.00E+00,3.00E+00
6.31E-01,0.00E+00,3.00E+00
6.35E-01,0.00E+00,3.00E+00
6.39E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.45E-01,0.00E+00,3.00E+00
6.49E-01,0.00E+00,3.00E+00
6.44E-01,0.00E+00,3.00E+00
6.41E-01,0.00E+00,3.00E+00
6.39E-01,0.00E+00,3.00E+00
6.25E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.23E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.29E-01,0.00E+00,3.00E+00
6.23E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.28E-01,0.00E+00,3.00E+00
6.31E-01,0.00E+00,3.00E+00
6.26E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.23E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.29E-01,0.00E+00,3.00E+00
6.32E-01,0.00E+00,3.00E+00
6.33E-01,0.00E+00,3.00E+00
6.32E-01,0.00E+00,3.00E+00
6.25E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.28E-01,0.00E+00,3.00E+00
6.18E-01,0.00E+00,0.00E+00
6.29E-01,0.00E+00,3.00E+00
6.28E-01,0.00E+00,3.00E+00
6.31E-01,0.00E+00,3.00E+00
6.32E-01,0.00E+00,3.00E+00
6.29E-01,0.00E+00,3.00E+00
6.18E-01,0.00E+00,0.00E+00
6.19E-01,0.00E+00,0.00E+00
6.15E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.80E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.03E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.79E-01,0.00E+00,0.00E+00
5.83E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.89E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.83E-01,0.00E+00,0.00E+00
5.86E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.95E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
5.99E-01,0.00E+00,0.00E+00
5.89E-01,0.00E+00,0.00E+00
